,DegreeCentrality,EigenVectorCentrality,KatzCentrality,BetweennessCentrality,ClosenessCentrality,FlowClosenessCentrality,HarmonicCentrality
6389128954,0.0006583278472679394,9.410924852030078e-10,0.014811979579613685,0.013420241311096738,0.05728604972934652,2.5860755364093123e-05,332.8500411097511
6389128955,0.0006583278472679394,1.2083390437294938e-09,0.014872514227198461,0.002187939852557939,0.055617617782746556,2.5701473157030876e-05,321.14518098948855
6389149738,0.00021944261575597982,8.509240383132788e-06,0.013338298117625937,0.0,0.04928894879388731,1.9790002802763052e-05,286.8318067522384
6389149739,0.0006583278472679394,2.7673078284417825e-05,0.01519858322159253,0.0006937777518325578,0.050802227471861,2.3259326201027533e-05,305.87916813663946
6389149928,0.0006583278472679394,1.7511509807679588e-05,0.014872240394452903,0.00135692216222069,0.052106715310372434,2.3024850546197097e-05,315.0225803694093
6389149929,0.00021944261575597982,4.3671230948501596e-06,0.01314743626191938,0.0,0.0508112351994771,1.8960757782388604e-05,298.2301411298475
6389149939,0.0006583278472679394,0.0011512291757519919,0.015427328022421919,0.008809445781201262,0.051836536288933026,2.4877665733360633e-05,325.25489179746336
6389164080,0.0006583278472679394,2.5198445154859595e-06,0.014796044430135942,0.0009251012232850121,0.05128221744375866,2.299830056757365e-05,304.8121504642873
6389164081,0.0006583278472679394,3.908877692033601e-06,0.014843468659594376,0.0008644285831809855,0.050821113710709694,2.2973635384627137e-05,302.2484964646978
6389175371,0.0006583278472679394,2.2084609205922533e-06,0.014816055376122036,0.0013603900876672287,0.05464169869328892,2.5461254946893504e-05,313.7543901154109
6389175372,0.0006583278472679394,2.1097911295298073e-06,0.014931425935683577,0.0009983049551067417,0.05534061768090191,2.5518436591402342e-05,315.4320283096267
6389176507,0.0006583278472679394,1.6547278377103312e-07,0.014878844083048882,0.0005768075164586778,0.05615769355724772,2.4278777847824617e-05,311.39393415233747
6389176508,0.0006583278472679394,1.779550473785364e-07,0.014955703913093392,0.003296407633828688,0.05616857946429199,2.4484974670836195e-05,314.17239543466536
6389176584,0.0006583278472679394,2.941241191158355e-07,0.014837222960668292,0.0001842335393473711,0.05544955886158633,2.4198509466686985e-05,307.55820715323324
6389176685,0.0006583278472679394,3.444846962304992e-07,0.014904911551294385,0.0032162118578774796,0.05565517924335715,2.4327148334198846e-05,311.4585529855439
6389176699,0.0006583278472679394,7.63901411072755e-07,0.014831352717133942,0.0036243433338670086,0.05623236788721443,2.48121406945976e-05,316.74845248769753
6389176700,0.0006583278472679394,5.440997199201191e-07,0.014917288442619747,0.00026363458238374795,0.056079461442659,2.463698428457378e-05,312.6571335638017
6389176748,0.0006583278472679394,7.989794892446028e-07,0.015060037224201689,0.0067009471097057025,0.057217882313431154,2.5339246623941835e-05,322.55090914212724
6389176749,0.0006583278472679394,1.7552901120177535e-06,0.015066850905627654,0.010031793169843768,0.0572095917677266,2.6054993015341825e-05,326.077925783373
6389176770,0.0006583278472679394,2.9842843190432655e-07,0.014712616982446997,0.007182723835802978,0.058370395494608346,2.3747342291071668e-05,326.27277419591667
6389176771,0.0006583278472679394,4.422492364206044e-07,0.014967701820296015,0.007011109691830512,0.057925463680801655,2.494486352560322e-05,325.2119333585803
6389176782,0.0008777704630239193,4.2664644270476776e-07,0.015733071092088942,0.0020938563196101745,0.05911481292712177,2.5198996373774548e-05,333.73008052796825
6389176795,0.0008777704630239193,5.57213063396691e-07,0.015889413274756924,0.008917505374802787,0.05965635835822448,2.557457847307586e-05,336.9057628302725
6389176801,0.0006583278472679394,8.113140399861896e-07,0.014760511870857045,0.025813599392573595,0.060772621866741115,2.653166143456481e-05,346.75762382491695
6389176803,0.0006583278472679394,1.5739452414048688e-06,0.01483775123472788,0.0033173596834015265,0.06112496176261666,2.6787571978559303e-05,350.31120172442576
6389176809,0.0006583278472679394,9.877184443507221e-07,0.014780963148131564,0.0014052322903162229,0.054654079775452925,2.5231478091863783e-05,314.46474997036734
6389176810,0.0006583278472679394,9.622327912446038e-07,0.01481424297148659,0.0009067661730074794,0.05521971777656564,2.526265500223664e-05,315.7161682663411
6389176881,0.0006583278472679394,6.119592263324645e-08,0.01502083013303876,0.018717549610118484,0.05725228591759301,2.5423326290514092e-05,324.8724865135362
6389176884,0.0006583278472679394,2.310989208858407e-07,0.014849730940671636,0.005134986108068649,0.05551048635833269,2.571158915844735e-05,322.90482231654664
6389176885,0.0006583278472679394,3.520613059994366e-07,0.014892250422712965,0.002270688406962849,0.05490324465603059,2.577741236011916e-05,320.0643113819729
6389176897,0.0006583278472679394,3.925287466846151e-06,0.015061047443116758,0.006127390773353155,0.05616563261712775,2.6266213527540785e-05,322.97889983822876
6389176915,0.0008777704630239193,5.724492394962234e-08,0.01568458941646586,0.02185597397360485,0.057608190435265653,2.593672852641196e-05,331.0027519185959
6389179340,0.00021944261575597982,8.637819009318604e-10,0.01342482385963385,0.0,0.046046027987990935,1.768658577822188e-05,263.61589057169334
6389179661,0.0006583278472679394,0.0014637526168506316,0.014789666072510461,0.0005598532142755996,0.056482899619289324,2.4591594733598295e-05,322.0793325090503
6389179662,0.0006583278472679394,0.0014221264403329473,0.014815416856334923,0.0009039725663977676,0.05729393892275883,2.4769680272159173e-05,328.79995877586896
6389179663,0.0006583278472679394,0.0030631289800221316,0.014872263183525643,0.0007164637641286655,0.05644043433011501,2.5014533995576827e-05,324.1794466713768
6389179664,0.0006583278472679394,0.003312048734092668,0.01485103868629781,0.0007869300825770848,0.05575029767140857,2.4962803515709575e-05,318.8987243489378
6389179670,0.0006583278472679394,0.00018884136968932446,0.014805061645021343,0.007213164514722596,0.0589294379193639,2.5075925309855392e-05,341.7818515430662
6389179673,0.00021944261575597982,3.3268009069668126e-05,0.01330731642102205,0.0,0.05633055511540206,2.002972522663525e-05,313.5988704682947
6389179677,0.0006583278472679394,0.0001084031703547996,0.01487046928024066,0.006943003489310987,0.058290335541529084,2.3643964129454814e-05,335.0853575332001
6389185485,0.0006583278472679394,0.0073966663660280495,0.015698272357554114,0.018836671243686046,0.04995149224334599,2.5217013215869475e-05,315.47592843969494
6389185487,0.0006583278472679394,0.004211900107258141,0.01485509531746777,0.00044842202648994123,0.04756111238757443,2.439577979503932e-05,303.2167864822833
6389185490,0.0006583278472679394,0.009182468485198797,0.014734822864344639,0.0023017873495088936,0.04911690286502917,2.4418096052440154e-05,316.0035509941453
6389185492,0.0006583278472679394,0.011456527477771374,0.014767432472920918,0.00922128601079334,0.04814948119358202,2.447829333275341e-05,311.40835597258445
6389194644,0.0006583278472679394,1.0655118001722444e-12,0.014835397680898137,0.0014770392188330956,0.03477886780678061,1.6143664717045873e-05,216.67440188105442
6389194648,0.0006583278472679394,4.498236029551845e-12,0.014921620471139152,0.0009193695131719835,0.03563276330711948,1.6328973923719704e-05,222.89615645684228
6389231603,0.0006583278472679394,1.9291096274313184e-11,0.014790267491853028,0.000653390870069742,0.052284083443652464,2.2582789817458348e-05,294.3976975624663
6389231616,0.0006583278472679394,3.75948032017224e-12,0.014923810008699167,0.0013970682158274963,0.052333018993218364,2.156430582772688e-05,302.51201660710154
6390227830,0.0006583278472679394,6.540964180682373e-05,0.01512357107348783,0.0006515605760840687,0.049361407415458795,2.4289580369771834e-05,304.04704333258235
6390249123,0.0006583278472679394,5.877537481854181e-10,0.014922637523382675,0.05353022287393532,0.05417616648784718,2.4231609462559493e-05,332.77855704175965
6390249129,0.0006583278472679394,2.588961687796563e-09,0.014950725068670963,0.007155855441197504,0.055108783430442045,2.4479779432104413e-05,335.72232447223985
6390249135,0.0006583278472679394,1.6871907847476701e-09,0.014914245535898088,0.014403121222811056,0.05407255571568485,2.4137032719052314e-05,333.23208288504605
6390249136,0.0006583278472679394,1.4678850093239365e-09,0.014857038797112681,0.0003015168513240636,0.054748665851497035,2.4107624400567137e-05,332.56658793232504
6390264857,0.0006583278472679394,2.550321240084979e-08,0.014947719536198854,0.0008061481694266537,0.05692223304062639,2.3053988825029088e-05,319.5679994160141
6390264858,0.0006583278472679394,3.1861567775295294e-08,0.01482704192826094,0.00014815748157712773,0.05687603596131123,2.3219826319779812e-05,320.9255930954917
6390333448,0.00021944261575597982,2.746953962501228e-12,0.013255794949598618,0.0,0.050249850199716575,1.811775060477548e-05,272.52052403769665
6390354791,0.0006583278472679394,1.3856189696594665e-07,0.015003917257739594,0.002549117865730789,0.058260065055018816,2.6518355941278143e-05,334.4244128408571
6390354792,0.0006583278472679394,2.877172571062022e-07,0.014916791265273338,0.022653982151358377,0.0597458383493762,2.7202633264828744e-05,345.99238199000325
6390453507,0.0006583278472679394,2.819910838996675e-10,0.014861584148723735,0.01237912112365408,0.05453484571188074,2.393699385653712e-05,333.1295872285486
6390453513,0.0006583278472679394,1.0348107528192703e-09,0.014965996589334282,0.05379682767024319,0.05560719917363793,2.4417245646153812e-05,338.7802108015807
6390490851,0.0006583278472679394,9.392661866435216e-12,0.014803672070793375,0.0009441667856357758,0.05171752070895848,2.121837116210346e-05,288.123555931474
6390626428,0.00021944261575597982,7.139257375011682e-13,0.013299968951218053,0.0,0.048112203646543526,1.7250006345457718e-05,269.80503555600427
6390626436,0.0006583278472679394,1.707457463442411e-10,0.014692113651591407,0.014532397776957038,0.05612681290111706,2.333835864404584e-05,335.1554691567809
6390647895,0.00043888523151195964,3.652197306653085e-05,0.014075566248120735,0.0001313958419188571,0.049277949281510275,2.2989867433588408e-05,296.6813993403615
6390651089,0.0006583278472679394,0.005308534385508447,0.015445419454679822,0.023564103863339594,0.05223298307159432,2.5255603454445815e-05,332.54239560869405
6390761942,0.0006583278472679394,1.4698098880668693e-13,0.014942338491896304,0.0004574049167091006,0.04130919389369771,1.883938660031184e-05,249.47624659559355
6390762597,0.0006583278472679394,5.23185369998935e-07,0.014745127671711895,0.025476439974160103,0.06004378199745276,2.554441883629057e-05,338.7890510055493
6390762598,0.0006583278472679394,7.475908465225777e-07,0.015003242401781363,0.002682632995422531,0.060355717020792905,2.5805051370444432e-05,341.76320618727254
6390767135,0.0008777704630239193,9.308160910576858e-11,0.01580109774018675,0.005613840785873007,0.03935026395819469,1.9676402294388634e-05,251.8935268053972
6390767136,0.0008777704630239193,4.621767777671323e-11,0.015750309956545822,0.0050937723829702,0.03906839153389768,1.93352000503573e-05,248.4080252733183
6390767137,0.0006583278472679394,2.0300557767367214e-11,0.014831126834431515,0.0029316814191572955,0.03871511726508909,1.8311297590021105e-05,240.55292370830009
6390767142,0.0006583278472679394,2.857151659891723e-11,0.014951019104960148,0.0019430176178961392,0.03832687657347002,1.913719969813805e-05,242.72664468138132
6390767143,0.0006583278472679394,4.440517377735767e-11,0.014955968517505374,0.0004207669265748347,0.038590420762707425,1.9288065075654357e-05,245.91707410020186
6390767497,0.0006583278472679394,2.344194765047403e-13,0.014939044858182475,0.006306783666764732,0.041379128872843354,1.8393004942543125e-05,246.78810566700085
6390767498,0.0006583278472679394,2.2577267889345537e-13,0.014924240933649758,0.00030132418879925586,0.040634748817349964,1.837895277808491e-05,243.19330814408588
6390775604,0.0006583278472679394,3.8274901266190725e-09,0.01481189735597463,0.0017426485920961229,0.05115926833518226,2.2343317506716996e-05,310.0435762158251
6390775605,0.0006583278472679394,3.509763190846249e-09,0.014817970100381949,0.001252418797722909,0.05018742246539642,2.2393346707144166e-05,304.33146473615
6390775607,0.0006583278472679394,5.158834588020975e-09,0.014950845198170101,0.0036562771473538855,0.04937718065237358,2.2834107919249863e-05,299.55667424124533
6390805889,0.0006583278472679394,3.35910251735601e-11,0.015032826216123334,0.0003479966854339232,0.0545943097666767,2.512534708800266e-05,316.9720522235405
6390805890,0.0006583278472679394,4.796820235378583e-11,0.015054158201072155,0.0015889119249047718,0.05526114448809891,2.5259944404004526e-05,323.6679610159416
6390811280,0.0006583278472679394,2.3773630597267827e-11,0.014975216284449257,0.0029201377228792336,0.05469578553752215,2.538756411945529e-05,317.8257199963049
6390811281,0.0006583278472679394,2.642411328142825e-11,0.014936137299999255,0.004303165657211368,0.05595604984390012,2.5525867438470446e-05,327.7821605898225
6391066025,0.0008777704630239193,2.436661745191418e-08,0.01587847997966513,0.030263108292586847,0.05400683749608423,2.54824460017203e-05,339.7225600336727
6391066032,0.0006583278472679394,4.7165566351937135e-08,0.014842773066115698,0.019393297360671125,0.05507486093803322,2.546105019914008e-05,339.54908627085285
6391066042,0.0006583278472679394,2.1037096132234912e-08,0.0148100236164316,0.09936052739182662,0.056011960984703874,2.534532807153788e-05,345.6191549918038
6391066046,0.0006583278472679394,4.9234366217424934e-08,0.014977223968426844,0.060735159093327606,0.05450896673767447,2.5266506700941698e-05,337.3995314652595
6391066069,0.0006583278472679394,2.0001131410645924e-11,0.014998760394385207,0.003400276817515644,0.045842957348684155,2.159372591922235e-05,278.0868987317915
6391066070,0.0008777704630239193,4.112329359817267e-11,0.015768351800515563,0.004721082783940089,0.046781554001077495,2.2295210091393957e-05,287.0674998714732
6391066071,0.0006583278472679394,1.9015651914725996e-11,0.015081276798616273,0.0035779678586247534,0.046746718454349044,2.176850603562422e-05,282.8991461434483
6391066072,0.0008777704630239193,2.6970267766225086e-11,0.01584570682131435,0.005525673597957881,0.04771140613546119,2.217694983112341e-05,291.5560213162279
6391066073,0.0006583278472679394,1.773708138511921e-11,0.015022331836083695,0.004327168196760329,0.04786836158261278,2.186407136906245e-05,290.5645733350024
6391066075,0.0006583278472679394,2.382920088593922e-11,0.015071935475208261,0.0057069048129603315,0.048842522764339924,2.196711173234726e-05,297.83264855193494
6391330774,0.00021944261575597982,5.934761330354567e-16,0.013217175923608868,0.0,0.0313814125882601,1.1363207548806027e-05,177.5744669541053
6391330775,0.00021944261575597982,4.813536358547971e-16,0.013269486220879907,0.0,0.031009551442299933,1.1368116666069861e-05,174.94387841723145
6391330779,0.00021944261575597982,1.928986789486725e-14,0.01324001297827827,0.0,0.036199297229250284,1.496324881265523e-05,214.20031401513774
6391331292,0.00021944261575597982,3.3713745539507337e-10,0.013166651747544613,0.0,0.04632938685674528,1.557397179524884e-05,271.1992898754555
6391331333,0.00021944261575597982,4.848158019140207e-11,0.013233900777386638,0.0,0.05443380858700106,1.958178411926326e-05,313.8769747847409
6393107647,0.0008777704630239193,0.025405313069788257,0.01585235985597002,0.0008365406827150697,0.05421695468782441,2.6499448381258302e-05,322.14978609511843
6393107648,0.0008777704630239193,0.02648882608859914,0.016017821700969454,0.0004354173060654209,0.05371546234236309,2.6138262451276772e-05,318.43078556801987
6393119105,0.00021944261575597982,2.8546070798497454e-12,0.01324103756609659,0.0,0.051714909454734975,1.8378522714932732e-05,288.11907323237705
6393119106,0.0006583278472679394,9.241486573749519e-12,0.014763135818353045,0.002135712253124649,0.053246784492784666,2.1634061531196543e-05,305.44118768882845
6393119107,0.0006583278472679394,1.5454589653421268e-11,0.01476936722837418,0.0015997732747408064,0.0523879012991704,2.14801912451424e-05,296.2326629675371
6393119108,0.00021944261575597982,4.398977273467646e-12,0.013201030781127882,0.0,0.050975240563189785,1.8127348137188332e-05,280.56432011846636
6393119109,0.00021944261575597982,1.677401058778622e-12,0.013260478480550682,0.0,0.050969468547303325,1.7688849071611696e-05,281.29647326193515
6393119110,0.0006583278472679394,5.348713169975242e-12,0.014777888009929732,0.001699861456378411,0.05249155137271735,2.060744017611328e-05,298.04658709408693
6393119111,0.00021944261575597982,2.179139359997406e-12,0.013276791584695045,0.0,0.05070033510572376,1.7706607885143592e-05,278.4851011479391
6393119112,0.0006583278472679394,6.935633862778355e-12,0.014816454961017,0.0015183251923783477,0.052232127117392606,2.0575566745299845e-05,295.1505882375809
6393199064,0.0006583278472679394,0.01755295780891304,0.015054733860313783,0.0020331676242957464,0.05447755476354413,2.6215107785336824e-05,320.488583957356
6393255634,0.0006583278472679394,5.195790488752222e-07,0.015025112572782964,0.02392325892000202,0.054116088217888714,2.5247734019589184e-05,326.72129980835444
6393255886,0.0006583278472679394,1.5658799910597524e-12,0.015001962415912553,0.008453871036458236,0.04582189035824075,2.04103102969959e-05,275.5852860622651
6393255887,0.0006583278472679394,8.885159756528027e-13,0.014947103260929292,0.003528349230881568,0.04475510720195226,2.0214859502724296e-05,267.1368485883928
6393255903,0.0006583278472679394,1.0530080963766859e-12,0.015018238187314155,0.0003230950541025269,0.04528864122291624,2.0472749574300893e-05,268.52282327876674
6393255907,0.0006583278472679394,1.8972511365880625e-12,0.01507689598953074,0.0005175477348699069,0.04635718786273916,2.0791188873747776e-05,275.39551749317604
6393255908,0.0006583278472679394,7.995087723450719e-13,0.014948768852895818,0.0008397115867691965,0.04486929109554718,2.0310156078032084e-05,264.4155712984564
6393255909,0.0006583278472679394,1.3475468034903973e-12,0.015065211990771762,0.001223551529422554,0.04592404635726154,2.069487729892738e-05,271.14271753034694
6393255918,0.0006583278472679394,2.171682272657247e-14,0.014867818531311599,0.00037203133540368485,0.04077200014851973,1.8266418564713818e-05,236.84357050563864
6393255926,0.0006583278472679394,1.154586464720593e-14,0.014594721443319213,0.0036974427068211337,0.03975429961339809,1.802819312972785e-05,233.76845601958658
6393255963,0.0006583278472679394,1.9357956772817252e-14,0.014926524382092615,0.00025845677702954076,0.0403073776649731,1.858529256169948e-05,236.87186195671353
6393255966,0.0006583278472679394,2.6708055582122805e-13,0.014758095380230997,0.004059471646145218,0.043907494599725184,1.954867462017491e-05,264.45806134889807
6393256003,0.0006583278472679394,5.513367607358267e-14,0.014895337045466044,0.007204125431267034,0.04111706928551788,2.0077224032509745e-05,256.22085845923476
6393256004,0.0006583278472679394,9.90286210863951e-14,0.014834527908559096,0.007624282259846645,0.0418810799592922,2.0320069167111524e-05,260.31335962421514
6393256016,0.0006583278472679394,4.6926510763277034e-14,0.015236769452041696,0.0027185404734835677,0.04126720521255069,1.9745299404800352e-05,250.33127443566426
6393256026,0.0006583278472679394,7.389275727157774e-14,0.014807617583442748,0.004066174696487486,0.04224030840794575,2.0077674698023024e-05,260.26548023970406
6393256038,0.0006583278472679394,3.1432711936140065e-14,0.01494933995797374,0.0022639933842257816,0.040290813280996554,1.9373017617121787e-05,244.45118118759723
6393256064,0.0006583278472679394,2.753052470966656e-14,0.014873995803815808,0.00033619610578945107,0.03970852750735722,1.9230975588555342e-05,242.34884040718347
6393256080,0.0006583278472679394,2.022301014947429e-14,0.014822304062579833,0.0010563525683102643,0.03875826464055404,1.8720053501297783e-05,235.53398313487426
6393256081,0.0006583278472679394,3.4965499507634565e-14,0.014973056248582757,0.006013222172194188,0.040217094032154906,1.9552339616168072e-05,249.23937392557235
6393256084,0.0006583278472679394,1.8871558984935612e-14,0.014980231945725243,0.0028295863362196106,0.03822040589968285,1.8529431335579394e-05,230.7015931612293
6393269246,0.0006583278472679394,0.0015968424795931963,0.014733600209444806,0.00512702272370993,0.05445219556489768,2.6102959152058618e-05,319.0452463997512
6393269249,0.0006583278472679394,0.000504658652596106,0.014828770097230258,0.00590932087808643,0.05582256196543232,2.6618595898267855e-05,325.5623411097357
6393269250,0.0006583278472679394,0.0013332618147396654,0.014909000098928746,0.0008713162684428611,0.05604134895713453,2.6268937400352748e-05,324.5239010878586
6393269251,0.0006583278472679394,0.001887605464943892,0.014921575877011812,0.0009054657009650274,0.055866184504382355,2.6429123640243416e-05,325.77140400904585
6393269253,0.0006583278472679394,0.0009082607532272307,0.014907796850827736,0.004500692910770471,0.05656864134557081,2.6452340837559782e-05,329.29781031604375
6393269254,0.0006583278472679394,0.002047402240375061,0.014902270744027791,0.00011713881508308668,0.05592836888162431,2.5930797677729954e-05,323.4447730294925
6393269255,0.0006583278472679394,0.00035626946055323204,0.014781145869576646,0.006173099957363783,0.05745921919229157,2.6872924063629204e-05,333.8148727984104
6393269256,0.0006583278472679394,0.0007821866108442351,0.014968763234436395,0.013809062382776896,0.0576899194911023,2.643653818410362e-05,335.4997723854524
6393269272,0.0006583278472679394,0.0007461693893756796,0.014885826950532017,0.005249668475960438,0.056854030870439255,2.6494809955916356e-05,329.70121721712053
6393401359,0.0006583278472679394,0.0009910150215751761,0.014784410038502928,0.0032129365949557483,0.0555710532040467,2.4820171891014964e-05,324.10626332353314
6393410755,0.0006583278472679394,2.1379580948420994e-07,0.0147269693227026,0.01008581895284193,0.0538899524538486,2.5156680208872976e-05,331.703027654009
6393410773,0.0006583278472679394,1.447648782786782e-06,0.015126361714463684,0.00015480433868299366,0.050933809070263014,2.3844873239358963e-05,305.06036541077003
6393410778,0.0006583278472679394,7.341843047507626e-07,0.014989722192858702,0.030002468006942788,0.05160962193917002,2.467799704515244e-05,316.6694603489443
6393410781,0.0006583278472679394,2.3157271070448016e-06,0.014847916480678087,0.02750558576825049,0.05061620151419968,2.3805347268914644e-05,307.44474992407106
6393622727,0.0006583278472679394,1.1826787000658908e-10,0.014601815263647719,0.010335035956285902,0.03871720716827757,1.7149745646240547e-05,236.97606861021228
6393839858,0.00021944261575597982,5.3137961090590765e-12,0.013244720929168272,0.0,0.03628004660736153,1.4325699486539348e-05,217.0796037891568
6393887081,0.0006583278472679394,0.00019341655363145925,0.014755940820208684,0.000145339792151815,0.04968956584311365,2.343300592368435e-05,305.76429867264005
6393892186,0.0006583278472679394,8.493507204439178e-11,0.014712322416189283,0.00048781348520791717,0.03841683910521213,1.6138943373596214e-05,230.19406558938076
6393909614,0.0006583278472679394,8.898638686328349e-09,0.014912986988066102,0.040036709596372656,0.05819684609076417,2.6963155395395024e-05,341.53503670503795
6393909642,0.0006583278472679394,3.2010756394091175e-07,0.014830969237182806,0.03218174607348958,0.060182045334709534,2.5907250503701446e-05,342.63301918198596
6393909799,0.0006583278472679394,4.794458261106435e-08,0.014712327968569715,0.028800855922532714,0.058190811472542334,2.543507421531118e-05,333.0182063729704
6393927480,0.00021944261575597982,8.480642085744454e-14,0.013196770648234227,0.0,0.04486599449592575,1.6338749349701537e-05,253.8939497580456
6393927820,0.0006583278472679394,5.420171226699816e-11,0.014908698486312152,2.9573697557983235e-05,0.03853764861097771,1.8432423803431465e-05,241.18881526295945
6393948197,0.0006583278472679394,6.059380182914547e-13,0.01486336785166018,0.00044350110450214425,0.03514364152202307,1.5805270072144375e-05,218.17048163379172
6393976675,0.0006583278472679394,0.18780192381712232,0.015618726938619133,0.010793291799146235,0.047535681894363864,2.461318689922303e-05,305.35360929834354
6393976676,0.0006583278472679394,0.07433131675016866,0.014720768739510804,0.001515435254506232,0.04656757235194832,2.380503258082819e-05,300.5174962573727
6394046490,0.0006583278472679394,1.4981911616732783e-11,0.014829780271325185,0.006240660282729685,0.036479360405139445,1.6031068678216857e-05,220.97596099094872
6394046501,0.0006583278472679394,1.2363313669251748e-12,0.014806099336767863,0.0014419425288972913,0.034526381034646426,1.56511437081952e-05,209.9354553677957
6394072670,0.0006583278472679394,0.21460221801927745,0.01570275531696626,0.001371371851581268,0.04922296536948698,2.43784867237255e-05,309.152516298537
6394072674,0.0006583278472679394,0.23234310352859658,0.01564150806552722,0.00150563354855664,0.04863655781348578,2.4543133797906753e-05,307.4380448548774
6394072680,0.0006583278472679394,0.12028515530542248,0.014630284647450061,0.0014043893917701892,0.0480464171191304,2.3794395078037742e-05,305.57900463583064
6394080885,0.0006583278472679394,0.12028192081101448,0.014926899561290265,0.0011824421631917092,0.047130177424377244,2.4147412127637546e-05,301.15653210962097
6394153201,0.0006583278472679394,5.479464715575531e-06,0.014704509730692997,0.0008744470344709863,0.036945692081467016,1.4340154668388753e-05,216.6706785414913
6394153216,0.0006583278472679394,2.4771657065717215e-06,0.014768585219397886,0.004291437326013699,0.03849836075491503,2.007383052209138e-05,251.60361664244047
6394153236,0.00021944261575597982,1.480536965270819e-06,0.01320204854969255,0.0,0.036233498299736724,1.2772038115462801e-05,206.93752914798972
6394153242,0.0006583278472679394,4.120678315086498e-05,0.014952491695162847,0.0015152907576126264,0.038688881737389144,1.9273795790423185e-05,241.76200731548343
6394153243,0.0006583278472679394,5.04834622892021e-06,0.014910050571514701,0.00041954673058438593,0.036875717211718784,1.7014500327694856e-05,222.95546784336176
6394153244,0.0006583278472679394,7.500824065773053e-06,0.014965335936216318,0.0012368693264498867,0.03734570127931085,1.7338883818893782e-05,227.01462247861093
6394153248,0.0006583278472679394,3.3463658078884296e-06,0.0149477234529943,0.002825492257567447,0.03650873991596702,1.6915762179104176e-05,223.286552856135
6394202915,0.00043888523151195964,1.0454093768554422e-06,0.014142552305131428,0.006444079798505826,0.058213500582342495,2.5912913817576075e-05,334.96253218221017
6394268251,0.0006583278472679394,2.1043695318105516e-09,0.015067186631406639,0.0009694376868063869,0.05192581295477453,2.1158389437131292e-05,299.3370044738961
6394268252,0.0006583278472679394,1.9601619237985964e-09,0.014769835762738815,0.0002198520236211962,0.04933377719512418,2.0422230527038067e-05,277.34262150649687
6394268253,0.0006583278472679394,3.901166232279056e-09,0.01480230496305712,0.00044344491126574215,0.05049896173017891,2.0615225823354274e-05,285.4396501558151
6394268254,0.0006583278472679394,3.4434614628288972e-09,0.014752574545045256,0.0001442078998185697,0.04947416298191813,2.0565598589197978e-05,278.884853772637
6394268256,0.0006583278472679394,8.540169818681572e-09,0.014822435898401912,0.0005011312822352501,0.05071385368595914,2.1165636245921838e-05,287.9685892952727
6395532112,0.0006583278472679394,0.0004247183948367567,0.014981557268943789,0.002618267656926356,0.05210777193199651,2.495410636307903e-05,308.58688639401095
6395590400,0.0006583278472679394,5.91033782073304e-11,0.014763207197594908,0.0007394387702119852,0.039883161749836055,1.8961122972847353e-05,244.4312015541633
6395590401,0.0006583278472679394,6.173607973136389e-11,0.014760451087245854,0.0002204059283800185,0.03951763715321691,1.897119221963462e-05,243.2954824408962
6395662445,0.0006583278472679394,4.711080999217757e-08,0.015107544527131865,0.0015153228680334278,0.05362415351487726,2.3652526339956947e-05,313.5038811059047
6395662446,0.0006583278472679394,2.5733810676050575e-08,0.015082188166988529,0.0012687549743055624,0.05360123873950384,2.324186675294212e-05,314.63081388789703
6395700877,0.0006583278472679394,2.6008196548576993e-12,0.014863396535602756,0.001958663420431565,0.035215383788464026,1.5891167468776654e-05,215.64911297280233
6395700880,0.0006583278472679394,1.2948754532538386e-12,0.014852056555034082,0.0010619317539244876,0.034566336264717716,1.5758414038335386e-05,210.65421569803786
6395701162,0.0006583278472679394,6.3045302023148146e-12,0.014806613677720412,0.000485983191222244,0.0356332306325546,1.5671934086520256e-05,218.69325161522076
6395701166,0.00021944261575597982,1.758008063639979e-12,0.013231420498509514,0.0,0.034950527925695175,1.3866229516425944e-05,206.71212340723736
6395701167,0.00021944261575597982,4.526891239321162e-12,0.013242701432142123,0.0,0.03555423541745309,1.3972763756914484e-05,208.94100904776684
6395701378,0.0006583278472679394,1.485204427284367e-11,0.014815322296230745,0.00267084847098846,0.036499820910581765,1.6031715794343014e-05,221.35453264117194
6395769272,0.0006583278472679394,1.5996362489971293e-14,0.014903079739453639,0.004039282219066411,0.04053576837337203,1.8368037963910994e-05,237.07702460376512
6395771460,0.0006583278472679394,4.0948672587932806e-05,0.014956880764598422,0.022454480106919996,0.05929938643886915,2.644212064262527e-05,347.4917665153992
6395850163,0.0006583278472679394,6.663209375864596e-12,0.014866535222398598,0.005836341919210309,0.03582666179486386,1.593379594702827e-05,218.15682965441084
6395850164,0.0006583278472679394,6.6484210085189666e-12,0.014861232727077199,0.0022932138671549504,0.035859979652488376,1.596853561198643e-05,218.88979292390235
6396014172,0.0006583278472679394,0.0006062586828091705,0.01529079207901894,0.026758713435623006,0.04532073475129741,2.2018120155743782e-05,288.534552453346
6396014173,0.00021944261575597982,0.00017050746069483533,0.01326653056782922,0.0,0.04421113989727039,1.864195083863643e-05,271.6945155212592
6396015991,0.00021944261575597982,1.0130063646407113e-15,0.01310483071753491,0.0,0.03210366073424258,1.1544856470997873e-05,185.28589433904483
