3976589468,9090,6024,3144,1436,492
3976589469,9435,6209,3320,1601,535
3976589492,9147,5828,3130,1527,569
3976589498,8531,5485,2947,1439,530
3976589506,10416,6779,3760,1708,518
3976589611,10482,7063,4018,1862,524
3976657255,5716,3535,2332,1032,384
3976661384,9751,5628,2866,1096,347
3976675795,13223,7945,4563,1873,397
3977059886,2854,1916,1240,547,448
3977076263,7640,4743,2800,1293,396
3977076270,6880,4738,2962,1451,536
3977076311,7693,4393,2432,922,345
3977076312,7408,4158,2188,790,304
3977076349,7445,4785,2684,1219,255
3977076365,11841,7098,3871,1833,465
3982387920,15008,9511,5016,2032,658
3982427020,8771,4785,2219,1339,480
3985260084,10091,5867,3536,1798,553
3986990278,13669,8338,3730,1226,160
3986990279,12832,7374,3218,1044,136
4148027142,4617,2896,1615,517,151
4148027146,4179,2823,2389,1384,473
4148027181,3495,2605,1577,681,151
4148027183,4786,3227,1767,994,314
4148027223,4063,2864,2057,1187,341
4148027243,5548,3425,1876,962,344
4148027303,12008,6822,3449,1465,341
4148027314,4070,2779,2223,1223,362
4148027315,4124,2862,2187,1291,386
4315073983,8576,4610,2503,1152,458
4315075869,2381,1377,691,325,193
4315076047,4220,2263,1124,519,131
4315076532,4693,3196,2053,999,234
4315077384,7159,3918,1566,461,214
4519414807,4771,3456,2176,819,183
4519414820,4764,2742,1551,749,218
4519414822,4943,2961,1681,756,196
4886532398,4686,3078,1655,742,225
4886532401,4694,3095,1665,719,214
5127165619,6006,3261,1512,871,193
5127165627,8282,4424,2190,836,229
5127165634,8852,5390,2722,1052,190
5127165642,10299,5436,2507,837,195
5127165659,9827,6785,3200,1098,251
5213164817,12383,6684,3460,1493,328
5213317193,5493,3567,2146,1002,345
5213317194,5708,3820,2071,977,290
5213317195,5180,3322,1957,838,270
5213317200,5267,3365,2084,927,343
5213317203,5023,3208,2009,912,336
5250090189,12899,8131,4440,1534,337
5261244436,12486,8188,4633,1714,455
5261244437,12056,7804,4532,1835,450
5261244449,12022,7631,4233,1546,390
5261244514,12722,8868,5700,2266,715
5261245240,12100,8322,3994,1281,109
5261245244,12100,8322,3994,1281,109
5261245248,12100,8322,3994,1281,109
5261245250,12100,8322,3994,1281,109
5261245254,12100,8322,3994,1281,109
5261245257,12100,8322,3994,1281,109
5261245563,13052,10046,5970,2315,351
5261245573,13052,10046,5970,2315,351
5261245615,12100,8322,3994,1281,109
5261254668,14320,10184,4901,1288,293
5261277834,14320,10184,4901,1288,293
5261277850,14320,10184,4901,1288,293
5261277884,12100,8322,3994,1281,109
5261277892,13110,9842,5270,1935,270
5261277910,13111,9547,4791,1804,257
5261277919,12100,8322,3994,1281,109
5261278005,12044,7921,3421,876,76
5261278012,12044,7921,3421,876,76
5261278052,13745,10892,6184,2669,388
5261278053,13745,10892,6184,2669,388
5261278059,13052,10046,5970,2315,351
5261278079,13745,10892,6184,2669,388
5261278084,13745,10892,6184,2669,388
5261331366,17225,10995,5898,2658,661
5261331385,13703,9495,5320,2270,544
5261331392,13703,9495,5320,2270,544
5261331397,13703,9495,5320,2270,544
5261331406,13703,9495,5320,2270,544
5261331433,12940,8374,3659,1511,376
5261331439,12940,8374,3659,1511,376
5261331441,12940,8374,3659,1511,376
5261331446,12940,8374,3659,1511,376
5261331574,13165,8921,4292,1579,381
5261331579,13165,8921,4292,1579,381
5261331580,13165,8921,4292,1579,381
5261331584,13165,8921,4292,1579,381
5261331585,13165,8921,4292,1579,381
5261331589,13165,8921,4292,1579,381
5261331683,16270,12037,6678,2966,715
5261331687,16270,12037,6678,2966,715
5261331688,16270,12037,6678,2966,715
5261331692,16270,12037,6678,2966,715
5261331697,16270,12037,6678,2966,715
5261374448,15992,11839,6946,3092,732
5261374459,16270,12037,6678,2966,715
5261374473,16270,12037,6678,2966,715
5261374508,15547,11920,7598,3653,900
5261374509,15090,11857,7702,3561,816
5261374518,15246,11961,7166,3039,621
5261374529,16036,11843,7344,3127,1061
5261374540,15558,11839,7400,3142,856
5261374549,15090,11857,7702,3561,816
5261374557,15246,11961,7166,3039,621
5261374569,15988,12114,7659,3649,1033
5261374570,15828,11989,7607,3829,831
5261374576,15420,11720,7371,3637,824
5261374783,10438,7156,4161,1635,407
5261391288,11214,6964,3595,935,212
5261391294,11214,6964,3595,935,212
5261391318,10780,6227,3043,719,161
5261391319,10780,6227,3043,719,161
5261391325,10780,6227,3043,719,161
5261391326,10836,6552,3236,805,225
5261391335,10836,6552,3236,805,225
5261391436,15512,9159,4969,1871,690
5261391441,15512,9159,4969,1871,690
5261391447,15767,10060,5230,2290,766
5261391451,15767,10060,5230,2290,766
5261414956,10780,6227,3043,719,161
5261414973,13703,9495,5320,2270,544
5261414977,12370,7594,3302,1254,365
5261414985,12370,7594,3302,1254,365
5261414988,12370,7594,3302,1254,365
5261414991,12370,7594,3302,1254,365
5261415005,12370,7594,3302,1254,365
5261415012,12940,8374,3659,1511,376
5261415031,11214,6964,3595,935,212
5261415069,16270,12037,6678,2966,715
5261415109,12940,8374,3659,1511,376
5261436653,17345,11677,6398,2923,677
5261438499,16133,10364,5383,1958,293
5268711883,13753,9528,5539,2360,457
5268711895,14377,10343,6108,2601,689
5268803743,10417,6122,3749,1533,389
5268803749,10361,5846,3634,1492,325
5268803765,11141,6388,4033,1798,397
5268803783,11586,6541,4192,1996,536
5268803797,10092,5796,3485,1285,216
5268803803,12005,7321,4313,2088,508
5268803809,12834,7111,4335,2070,590
5268805031,9581,5617,3441,1291,282
5268847581,12864,8204,4866,1879,350
5368107152,11696,6902,2764,1246,370
5368107178,11397,6519,2639,1128,382
5368107179,10797,5595,2495,1121,349
5370509668,7732,5216,3180,1618,505
5395634546,9575,5151,2295,818,124
5395634549,9575,5151,2295,818,124
5395634550,12487,7485,3792,1562,426
5395634553,12487,7485,3792,1562,426
5442049025,14477,8586,4351,1901,657
5484396310,9414,6010,3270,1226,163
5484396312,8775,5684,2970,1133,287
5484396313,8142,5251,2645,1061,229
5484396314,5179,3123,1987,1038,325
5484396315,5485,3235,2063,1137,375
5484490048,3938,2455,1316,570,138
5484664832,11990,6998,3379,1208,191
5484664856,12318,7916,4538,1387,297
5484664860,11493,7227,3431,1100,233
5484664863,12498,8221,4672,1356,279
5484699497,10125,6828,4078,2062,625
5484818860,5384,2581,1362,698,249
5509042425,11183,6682,3397,782,198
5509042427,12183,7681,4472,1331,264
5509042433,14183,9934,5943,2634,649
5509042438,13975,9835,5357,2298,546
5509042444,14080,9865,5729,2608,572
6031868194,11540,7254,3470,1072,72
6031868205,11651,7278,3657,1073,143
6031868209,12452,8050,4149,1294,175
6031868220,12762,8220,4384,1553,164
6073722178,5155,3299,1974,1033,412
6074206623,4055,2712,1573,716,259
6074206626,3964,2806,1634,803,243
6074206629,4267,2706,1714,818,263
6074607535,8778,5417,3006,1404,346
6074607536,9563,5791,3363,1526,335
6074668065,9221,5626,3194,1395,339
6074668066,8337,5272,2901,1147,280
6077095177,8528,5590,3383,1447,404
6077095178,8839,5597,3126,1320,354
6077096405,9778,5707,3379,1556,395
6077096406,10656,6326,3635,1689,427
6077096407,9833,5677,3394,1526,375
6077096408,10632,6290,3678,1644,426
6077261628,9539,5851,3433,1633,418
6077261633,9930,6000,3515,1644,379
6077261635,9977,6052,3535,1684,372
6077261639,10159,6207,3689,1684,412
6077316234,11252,6090,3196,1284,236
6077316235,12138,7049,3362,1409,477
6079861778,895,465,412,287,55
6080927707,4067,2564,1456,709,287
6093197523,10142,6543,3693,1739,521
6096837268,13623,8548,4503,2072,504
6096837274,8743,4847,2330,1294,425
6096842097,12022,7315,3593,1500,388
6096912641,10575,6094,2976,1290,309
6096922597,17027,10510,5695,2266,769
6097100187,8423,5312,2745,1316,326
6100798566,7941,4412,2110,1257,409
6100798574,7709,4197,2061,1200,372
6101635532,2381,1377,691,325,193
6101635534,4220,2263,1124,519,131
6103870437,10008,5769,2799,1114,341
6104197551,8744,5017,2938,1179,192
6104197553,8030,4490,2712,1020,164
6106610337,1609,963,533,251,110
6106610343,1541,974,561,238,102
6107432675,5611,3008,1583,792,227
6107432684,6737,3533,1806,923,277
6107948712,11765,7274,4275,1871,528
6113623597,6846,3765,2142,1048,247
6113623600,6463,3462,2121,1080,276
6113667226,11238,7323,4152,1918,588
6113905467,11974,6864,3323,1520,266
6114106626,6858,4562,2923,1421,433
6114106631,6902,4514,2920,1500,470
6114106635,7073,4746,3107,1500,430
6116632073,10525,7139,4127,1849,594
6116632074,10329,7107,4049,1835,553
6117012024,1612,1154,648,200,67
6117012025,1758,1230,740,336,154
6117190893,10227,6005,3497,1750,461
6117190894,10344,6456,3634,1974,628
6117263224,13294,7416,3812,1730,419
6119463665,9503,6487,3682,1942,659
6119875896,8570,5504,3231,1469,501
6119875897,9015,5686,3376,1559,499
6120005211,8666,5647,2725,970,229
6120005212,8666,5647,2725,970,229
6120005236,9841,6928,4273,2085,704
6120005237,9873,6973,4216,2269,610
6120124734,10837,7667,4767,1895,480
6120124735,11198,7981,5006,2011,577
6120148649,10184,7007,4381,2139,559
6121794664,5281,3311,1992,1051,323
6121922092,6877,4705,2550,1167,273
6122099183,8732,6115,4309,2187,721
6122099184,9636,6463,4338,2370,815
6201818861,13431,7219,3980,1866,753
6273049894,11757,6319,2975,1471,271
6273102011,12266,6669,3244,1140,470
6275546219,4515,2929,1655,876,350
6275546220,4692,3047,1727,922,398
6275553462,10711,6148,3473,1536,486
6275553475,9866,5482,2832,1131,449
6275573703,10622,5965,3202,1395,460
6277926423,9608,5832,3357,1291,429
6277926424,9842,5950,3517,1353,436
6277940161,10442,7490,4538,2149,504
6277940164,11086,7954,4881,2435,586
6277940165,11086,7954,4881,2435,586
6277940168,10442,7490,4538,2149,504
6278097860,11283,6732,3732,1788,514
6278097861,10314,5931,3392,1541,391
6279551549,13741,8196,5040,1835,380
6279551550,14061,8989,5144,2045,521
6279944056,4522,2122,1037,441,228
6279962646,6001,3837,2262,1209,261
6280031372,10485,7163,4474,1964,550
6280081904,2579,1630,910,401,164
6280081905,2579,1630,910,401,164
6280081906,2650,1800,1110,645,175
6280081907,3159,2103,1331,829,397
6280099761,11284,6261,2293,1009,239
6280111956,10290,5779,2779,1403,381
6280111957,9922,5614,2876,1219,391
6280202596,11332,6793,3534,1480,395
6280265672,8394,5164,2816,1129,349
6280265677,8379,5417,2986,1311,334
6280265682,8266,5072,2737,1169,346
6280266369,11288,6510,3012,1356,268
6280301017,7735,4840,2532,1279,427
6280301018,7926,4771,2270,1085,461
6280440150,10056,6831,4067,2303,604
6280440151,10426,7136,4478,2470,670
6280485791,7087,4582,2995,1542,640
6280485792,6970,4755,3022,1572,669
6280730150,12701,6220,2387,1008,211
6288115040,3096,1686,922,383,72
6288115041,3066,1640,867,339,68
6290266213,12830,8173,4206,1268,617
6290266214,13883,8889,4667,1585,676
6290288291,6170,3424,1294,308,26
6290288292,6426,3437,1291,288,26
6290288293,7260,3850,1560,358,79
6290288298,7942,4378,2107,556,92
6290288305,7016,3904,1613,465,38
6290323571,6918,3709,1610,600,146
6290342280,7387,4160,1870,618,127
6294694109,14337,8601,3854,1373,458
6294694115,17166,9893,5233,1783,396
6300703050,8779,5805,3609,1737,718
6300703063,9268,6184,3901,1916,576
6300703069,8852,5929,3846,1911,629
6300821046,15496,9076,4568,2182,756
6300986344,8767,5612,3003,1362,507
6300986356,8494,5373,3095,1447,579
6307396137,5088,2920,1848,1158,422
6307396138,5120,2848,1766,1129,438
6307513628,4693,3196,2053,999,234
6307513642,3874,2462,1226,648,151
6308020487,7826,3313,1142,418,150
6317284597,11690,6855,3363,1145,276
6317377095,4620,3346,2057,796,147
6317597755,3679,1749,821,365,87
6317597756,3922,2044,957,364,102
6317783177,6872,3914,2115,1277,394
6317783178,6872,3914,2115,1277,394
6319748376,17066,10629,5492,2095,549
6319930440,5155,3316,1981,907,188
6320048198,4070,2376,1456,475,182
6320048199,4540,2636,1558,578,215
6320100284,8403,4761,2498,1085,400
6320100285,8769,4794,2576,1177,386
6320100286,7643,4503,2410,1187,415
6320100287,8037,4390,2342,1183,418
6320233078,5962,4735,3266,1729,613
6320243113,9751,5653,2753,1056,339
6320243114,8985,5016,2583,965,354
6320386935,6039,3879,2131,1105,319
6320386937,5814,3826,2053,1056,310
6320405896,9230,5894,3580,1754,539
6320417356,12940,8374,3659,1511,376
6322052266,2459,1484,894,390,178
6322052267,2459,1484,894,390,178
6322092150,11158,6790,3184,1195,418
6322092151,10553,6406,2969,1187,434
6322108716,4146,2661,1377,493,156
6322108717,4146,2661,1377,493,156
6322293548,4767,2701,1669,1052,346
6322293549,4353,2592,1734,1072,373
6322308287,6349,4115,2336,1226,374
6322308288,6151,4027,2259,1176,349
6322308291,6713,4358,2602,1333,422
6322308292,6525,4311,2490,1267,441
6322308294,6927,4672,2630,1256,432
6322308295,6523,4299,2471,1200,438
6322313380,9538,5348,2634,1124,290
6322343251,11857,8385,5115,2051,619
6322343252,11627,8087,4602,1831,551
6322427520,12263,7604,3834,1563,443
6322427521,11374,6755,3115,1239,354
6322427523,13426,8419,4283,1703,481
6322456346,6098,3093,1756,886,293
6322612599,755,344,122,78,54
6322612600,735,340,122,78,53
6322617538,5282,2920,1732,851,128
6322617546,13078,6634,2816,829,208
6324406009,4348,2342,1249,606,168
6324416515,10310,6171,3524,1664,554
6324417118,7226,4745,2727,1277,289
6331369293,12459,7448,3897,1814,502
6332917291,12079,8231,5418,1862,526
6332917319,12398,7187,3592,1894,388
6333344701,8842,5282,2613,745,198
6333344703,10510,5848,3220,1167,233
6333472061,16510,10603,5754,2346,342
6335239265,4186,2528,1142,466,146
6335240500,3800,2101,1004,409,102
6335240519,3652,1928,957,424,98
6335240548,2823,1677,888,490,138
6335240557,2817,1710,896,483,137
6335240560,2948,1815,1000,472,185
6335240562,2963,1762,929,467,160
6335240577,2874,1563,936,427,170
6335407855,5508,2995,955,215,23
6335407861,4834,2538,726,110,22
6335864164,12539,7243,3610,1393,497
6335864167,13576,7674,3765,1477,460
6335893299,10634,6473,3984,1772,400
6335893300,10141,6540,3828,1970,514
6335954566,3333,2062,1110,505,196
6336036802,4562,2421,1453,756,211
6336079473,12090,6428,3147,1545,724
6336787213,12374,7708,4194,1843,480
6337162927,13552,7884,3987,1741,360
6337162932,12651,7081,3504,1509,319
6337545189,10161,6952,4809,2001,532
6337576308,16160,10499,5222,2106,494
6337577590,4707,3425,2024,631,172
6337580890,1612,1154,648,201,66
6337580891,1765,1287,749,345,157
6337634477,8554,5222,2475,1107,464
6337689120,5155,3316,1981,907,188
6337689159,3533,2296,1473,996,432
6337694488,8815,4968,2424,1068,446
6337698580,6963,4222,2532,1118,308
6337892564,5946,3130,1518,735,257
6337913903,4440,3122,1675,534,153
6337913904,4791,3472,2115,710,163
6337913932,4583,3275,1849,601,147
6337913952,6579,3477,1767,945,263
6337913957,6341,3409,1719,936,275
6337955731,12286,7021,3370,1456,237
6338025133,5059,3041,1933,1151,416
6338050320,12375,6802,3228,1546,697
6338068399,5194,3334,1810,711,167
6338068410,5530,3494,2256,1269,327
6338129403,1682,884,347,96,50
6338158018,5436,3062,1401,334,41
6338160018,12451,7941,4438,2055,519
6338198822,16293,10593,5841,2306,760
6338198832,15498,9921,5087,2194,526
6338267190,12144,7192,3624,1391,284
6338268074,14060,7785,3590,1512,319
6338268311,4433,2193,1121,455,174
6338285747,3593,1820,1052,494,179
6339488444,4630,2454,999,462,192
6339488453,5839,2857,1081,552,192
6339488454,4770,2513,954,476,176
6339488798,16006,10831,5571,2295,605
6339526035,3804,2117,1009,421,96
6339592617,7881,4159,2453,1165,474
6339763717,4922,2959,1616,669,260
6339807027,10291,5195,2335,758,264
6339807028,11497,6148,2737,1104,327
6339944082,15523,10331,5393,2133,508
6339945487,15053,10067,5265,1993,432
6339945505,3955,2004,1068,443,156
6339945511,3577,1995,953,430,155
6340195539,12227,7062,3741,1373,299
6340259366,14482,8308,3760,1608,404
6340259367,13896,8085,3743,1644,333
6344179615,7800,4072,1727,674,189
6344653367,17884,11576,6067,2537,607
6344653368,16596,10253,5399,2119,568
6344692457,7212,3670,2048,1132,418
6344743906,13230,7542,3448,1162,179
6344943197,15749,9991,5512,2289,539
6344972508,4437,2288,1283,588,192
6344972510,4049,2210,1212,568,179
6345062530,13391,7987,4645,1682,370
6345062531,13566,8094,4929,1900,405
6345085914,13661,9204,4881,2011,638
6345085920,13925,9444,4995,1841,419
6345158429,8911,4888,2353,859,288
6345362830,13163,7745,4069,1365,282
6345362831,13957,8151,4586,1576,342
6345417159,13090,7686,3755,1355,265
6345417160,13059,7459,4175,1452,349
6345538143,13052,10046,5970,2315,351
6347347061,12100,8322,3994,1281,109
6347451559,12351,7448,4955,2416,559
6347451573,11478,6896,4495,2036,487
6347610194,15311,8676,3539,1191,279
6347610198,15330,8369,3736,1214,290
6347610204,15276,8681,3567,1225,330
6347788939,7172,4312,2282,1315,416
6347788940,6804,4142,2273,1289,418
6347915830,11236,6856,3460,1476,430
6349420091,12400,7692,3979,1757,413
6349420092,10888,6806,3915,1651,440
6349420103,7833,5060,2847,1179,404
6349420104,7606,4939,2705,1189,393
6349420105,14490,8947,4565,2093,481
6349656519,17275,10216,5035,1776,454
6349656554,14606,8246,3926,1534,410
6349711581,10733,5752,2808,1353,308
6349813889,11765,7435,3720,1195,235
6349813891,11574,7766,4429,1372,314
6349851977,13451,7309,3454,1408,443
6349851980,12990,6843,3330,1376,443
6350076342,14121,7540,3652,1537,282
6350255263,14045,9681,5357,2488,483
6350255269,14551,10223,5621,2958,799
6352035528,10843,7605,4418,1842,492
6352268307,7556,4222,1998,634,165
6352268311,5677,2777,1369,565,158
6352271926,12940,8374,3659,1511,376
6352271927,12940,8374,3659,1511,376
6352738505,16270,12037,6678,2966,715
6353596727,12779,7844,3979,1433,179
6353631894,12115,7171,3602,843,113
6353631895,12090,7325,3518,847,156
6353631896,12288,7353,3786,1051,138
6353631897,12115,7171,3602,843,146
6353631899,12779,7844,3979,1433,179
6354540514,13866,8042,4382,2151,809
6354540523,13753,7973,4544,2195,764
6354540528,7115,4587,2337,669,232
6354589921,10663,7046,3904,1540,485
6355034826,14422,10884,5888,2160,341
6358167217,14841,8418,3857,1446,407
6358661889,13594,8056,3979,1923,479
6359500667,12819,8694,5368,1793,377
6359731391,13462,8914,4813,1930,672
6359867265,10976,6586,3934,1868,444
6359867270,7749,4717,2748,1171,305
6359939604,14089,8488,4253,1949,477
6360036901,15913,11914,7404,3152,1100
6360048468,8765,5561,3461,1702,580
6360048469,8606,5631,3479,1764,599
6360233358,13165,8921,4292,1579,381
6360233369,13165,8921,4292,1579,381
6360242444,12266,6669,3244,1140,470
6360264868,8782,5845,3671,1983,581
6360485408,7828,4616,2159,788,227
6360485416,7269,4099,1901,722,208
6360485423,7056,3494,1478,361,26
6360506663,9548,6471,4209,2401,724
6360506665,9967,6636,4187,2510,730
6360544007,11511,6992,2900,905,307
6360548462,13357,8040,3442,1256,419
6360548463,13298,8152,3471,1284,289
6360578563,7925,4538,2042,750,130
6360578565,7582,4426,2219,770,173
6360578571,7495,4363,2241,795,234
6360582282,8688,5423,3092,1619,506
6360582892,8719,5418,3208,1563,579
6360601414,12403,7213,4445,2111,522
6360685548,13502,7721,4309,1883,582
6360685549,14511,8412,4720,2253,650
6360722973,14836,11305,7005,2370,521
6360722981,15344,11659,7290,3672,604
6361595222,10063,6234,3764,1755,488
6361678197,7232,4141,2311,1337,482
6361893916,8893,4855,2475,1227,360
6361916823,6509,4321,2178,1007,408
6361920133,10098,5861,3313,1697,606
6362075521,15053,8996,4180,1629,470
6362166199,15512,9159,4969,1871,690
6362394914,10836,6552,3236,805,225
6362461890,6538,3699,1735,678,257
6362461936,7582,4426,2219,770,173
6362586401,12213,7713,3659,1360,496
6362586402,12036,7647,3883,1507,502
6362586403,11942,7651,3825,1486,552
6362586404,12171,7572,3658,1252,544
6362630933,13123,7589,3583,1490,452
6362630934,13039,7090,3416,1221,457
6362806624,4622,2885,1688,552,128
6362950102,10055,5681,3217,1627,468
6362950103,9485,5529,3290,1556,454
6362983533,9899,6394,3740,1919,524
6363079394,10030,6395,3352,1348,395
6363080409,8778,5031,2627,1315,368
6363080413,8786,4870,2470,1119,467
6363080414,8226,4770,2366,1106,502
6363080416,10078,6081,3027,1267,398
6363080418,8985,5050,2571,1019,437
6363080421,9763,5649,2888,1078,447
6363080423,9379,5459,2920,1446,310
6363080426,9996,5788,3187,1469,448
6363080428,11550,7022,3733,1668,541
6363080433,9377,5279,2991,1548,349
6363080434,9843,5649,3153,1579,413
6364179693,9849,5485,2587,1325,326
6364270737,16382,8103,3560,1061,333
6364299797,8449,5517,2981,1412,410
6364299798,9245,5726,3240,1538,420
6364470199,10750,5799,2786,840,298
6364483687,10725,6042,2661,1100,300
6364506063,8976,4696,2500,960,355
6364598130,11580,7511,4271,2064,490
6364598141,11333,7336,4186,1897,541
6364598143,10577,7002,4201,1578,273
6364598144,10064,6903,3871,1447,280
6364598145,10038,6874,3764,1374,319
6364598146,10456,7120,3979,1451,278
6364598151,12704,8598,4345,2059,380
6364598158,12621,7748,4563,2084,474
6364598171,13319,8172,4702,2183,573
6364598181,10802,7095,4411,1757,287
6364598183,10883,7447,4271,1832,576
6364598184,11505,7618,4793,1934,503
6364598485,10571,6998,4045,1588,347
6364598506,10456,7120,3979,1451,278
6364636698,7445,4511,2620,1285,445
6364636699,7510,4609,2657,1253,430
6364743913,9868,6346,3617,1628,509
6364743915,10452,6498,3626,1662,561
6364743935,10689,6753,3783,1744,526
6364743936,11043,7184,4033,1737,496
6364806798,10751,6149,2729,1084,227
6364806799,10386,5745,2881,1091,280
6364806800,9999,5420,2444,1028,246
6364806807,10053,5394,2858,1197,388
6364806810,10409,5822,3147,1538,358
6364830656,9855,5507,3091,1436,326
6364835561,12742,7958,4144,1508,444
6364857039,7184,3865,2035,1115,414
6364857043,7073,3821,2013,1212,476
6364857053,6916,3804,1871,1118,421
6364857054,7880,4467,2466,1228,373
6364857057,7910,4465,2470,1212,391
6364857068,7161,3955,2004,1210,424
6364857071,7267,3955,2078,1171,421
6364857084,7410,4061,2027,1129,378
6364857488,8362,4637,2502,1207,432
6364857491,8812,4790,2592,1259,412
6364857496,8374,4765,2577,1268,474
6364857497,8937,5119,2831,1302,493
6364857505,8378,4682,2510,1222,478
6364857506,8157,4656,2640,1268,455
6364857508,8127,4912,2880,1259,345
6364857527,8476,4946,2712,1303,497
6364857528,8137,4706,2615,1142,377
6365019000,13807,8125,4014,1696,386
6365019001,13807,8125,4014,1696,386
6365105345,8219,4786,2025,1168,471
6365105348,7727,4460,1941,1065,446
6365182496,7449,4219,2212,1298,451
6365182497,7776,4289,2297,1278,486
6365256573,8226,5317,3273,1570,573
6365256574,8497,5430,3378,1550,551
6365256577,8572,5567,3297,1617,699
6365258492,9134,6272,4011,2095,664
6365274429,15095,8653,4763,2263,775
6365274484,15712,9346,4013,1668,670
6365350696,13462,8939,4205,1542,434
6366489230,10180,4796,2372,917,280
6366512526,11531,5860,2705,982,299
6367036196,7225,4409,2410,1121,325
6367036197,7757,4644,2550,1177,347
6367036198,7371,4588,2566,1134,374
6367036203,10395,6109,3515,1501,295
6367036212,7082,4622,2615,1225,390
6367036216,7887,5103,3098,1535,391
6367036217,7581,5162,3098,1513,370
6367036219,8284,5370,3214,1452,450
6367036220,8471,5318,3197,1441,393
6367253523,10904,5612,3017,1014,298
6367253526,9578,4819,2709,916,321
6367253527,8391,4253,2624,903,264
6367253530,8263,4118,2424,934,215
6367278432,8085,5298,3140,1313,438
6367278434,6582,4186,2549,1273,391
6367278435,7093,4576,2721,1388,417
6367278436,6544,4187,2488,1191,365
6367278437,7284,4688,2767,1296,376
6367278471,7543,4889,2908,1259,396
6367282924,8456,5628,3484,1661,581
6367282954,8506,5667,3188,1438,635
6367285929,4872,3170,1942,1223,444
6367285930,4695,3056,1843,1093,429
6367285934,4789,2943,1810,1037,356
6367285938,4765,2921,1820,1068,325
6367285943,4801,3228,1921,1177,442
6367305583,8082,5307,3186,1362,381
6367305584,7670,5221,3116,1430,360
6367305585,8795,5773,3068,1392,397
6367305586,9183,6183,3252,1471,418
6367305587,6967,4647,2709,1241,391
6367305588,7156,4761,2700,1256,428
6367305594,9487,6501,3477,1503,396
6367305595,10043,6984,4037,1740,607
6367305596,9186,6062,3574,1663,466
6367305602,8304,5399,2700,1173,341
6367305603,8529,5696,2871,1230,334
6367305605,7509,4435,2281,1035,313
6367305606,7810,4605,2200,1137,300
6367305616,6899,4659,2843,1286,417
6367305623,6715,4093,2354,1205,442
6367306784,3957,2379,1408,735,242
6367358691,7604,4340,2357,946,117
6367358703,8487,4687,2835,1101,330
6367358704,8008,4491,2820,1099,247
6367358762,9555,5470,2996,1222,316
6367358767,8831,4981,2912,1166,237
6367385942,13263,8010,4672,2103,446
6367385967,14517,9171,5370,2347,565
6367408147,4185,2486,1461,809,250
6367525783,8652,4873,2245,580,203
6367526885,10340,5843,3123,836,210
6367526900,9247,5144,2628,715,232
6367526909,12376,7306,3900,1295,347
6367533293,6043,3683,1922,753,227
6367533296,6368,4085,2081,866,236
6367533701,9035,5031,2359,673,199
6367542087,4088,2692,1604,899,287
6367542091,4001,2710,1638,916,328
6367542093,3921,2389,1442,740,196
6367567255,4723,2612,1624,992,290
6367567267,7555,4284,2042,842,276
6367627869,9021,5203,2709,1098,560
6367627876,7880,4539,1952,918,473
6367649600,6718,3808,1761,688,234
6367651306,10526,6057,3169,1477,456
6367651309,10865,6479,3326,1452,448
6367651323,7929,4827,2621,1084,416
6367651324,7531,4711,2622,1055,431
6367651325,7860,4863,2735,1186,453
6367651331,7442,4620,2727,1172,357
6367651332,7520,4678,2562,1163,388
6367670713,7215,4789,2608,1317,417
6367670716,6519,4610,2862,1251,414
6367670717,6509,4703,2735,1200,404
6367670718,6593,4733,2757,1271,402
6367719297,12773,8534,4930,2886,1025
6367732368,9705,6768,3739,1525,518
6367732371,9468,6498,3485,1407,412
6367732372,9911,6410,3610,1331,389
6367865222,6915,4148,2677,1421,541
6367865223,6958,4384,2827,1521,606
6367877200,5322,3089,1807,1008,241
6367877205,4591,3125,2005,961,262
6367877206,4836,3251,2056,925,219
6367886297,10037,5991,2891,1008,362
6367903075,8740,5221,3036,1640,471
6367903079,9111,5273,3078,1678,580
6367903083,7605,4781,3006,1596,355
6367903090,8524,5106,3009,1675,446
6367903105,7263,4554,2799,1388,423
6367904629,13145,9825,6097,2688,764
6367930022,10716,6846,3745,1546,331
6367972584,7184,4032,2195,962,318
6367973289,7415,4256,2230,965,340
6367973291,6498,3830,2087,868,255
6368057984,10969,5923,2911,918,208
6368112133,12360,6146,3029,1329,302
6368112138,10729,5219,2804,1141,335
6368112142,9189,4624,2686,1131,309
6368112146,9324,4802,2597,1201,295
6368112160,7855,3887,2141,996,176
6368112163,8155,4005,2259,906,151
6368345690,11227,5687,2967,1069,331
6368345691,10870,5612,2862,984,366
6368345700,4844,2540,1006,631,236
6368345707,3808,2329,962,591,260
6368345715,4313,2877,1458,626,223
6368345717,12104,6302,3153,1104,409
6369890798,4323,3233,2048,1207,356
6369890799,5112,2958,1509,622,166
6370375563,8374,4943,2648,1052,180
6373537495,6788,4241,1944,599,109
6373572894,11477,7627,4418,1634,535
6373572895,12742,8671,4685,2092,493
6373572902,12095,7827,3882,1760,346
6373573110,13149,8649,4529,2001,451
6373770785,7633,5651,3887,1961,550
6373788035,12514,7972,4005,1676,344
6373788036,13526,8633,4328,1927,337
6373795483,7599,4819,2994,1585,343
6373797254,6701,3913,2170,1191,481
6373947603,7087,4582,2995,1542,640
6373962682,7266,5206,3006,1491,432
6374108439,10768,7212,4070,1814,541
6374108440,10883,7447,4271,1832,576
6374108450,9010,5827,3569,1731,585
